"analysis","repeat_id","metric","sensitivity_estimate","reference_estimate","raw_difference_sensitivity_minus_primary","preferred_improvement","interpretation"
"dcaps_sensitivity",14,"calibration_intercept",-0.00844375838261998,-0.00639841489284316,-0.00204534348977682,-0.00204534348977682,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",14,"calibration_slope",0.905261711409989,0.912301976879714,-0.00704026546972514,-0.00704026546972514,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",14,"log_loss",0.518279256009217,0.519041472981528,-0.00076221697231138,0.00076221697231138,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",15,"auc",0.814056606489879,0.812559384987475,0.00149722150240417,0.00149722150240417,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",15,"brier",0.171041768290833,0.172121281741565,-0.00107951345073168,0.00107951345073168,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",15,"calibration_intercept",-0.00232688946090053,-0.00248678042868241,0.000159890967781881,0.000159890967781881,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",15,"calibration_slope",0.930049035787793,0.93034767995767,-0.000298644169877682,-0.000298644169877682,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",15,"log_loss",0.513539661521166,0.51535107581344,-0.00181141429227361,0.00181141429227361,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",16,"auc",0.808643574904264,0.808470818577064,0.000172756327200485,0.000172756327200485,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",16,"brier",0.173364027875547,0.173587265911178,-0.000223238035631318,0.000223238035631318,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",16,"calibration_intercept",-0.00218560035690764,-0.00150481660117236,-0.000680783755735285,-0.000680783755735285,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",16,"calibration_slope",0.896605990290353,0.908039540662432,-0.0114335503720786,-0.0114335503720786,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",16,"log_loss",0.521615298625543,0.521140757611386,0.000474541014157004,-0.000474541014157004,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",17,"auc",0.814632460913881,0.81411419193228,0.000518268981601455,0.000518268981601455,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",17,"brier",0.170564759121329,0.171004813697954,-0.000440054576624965,0.000440054576624965,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",17,"calibration_intercept",-0.00939588320431745,-0.00990288121159429,0.000506998007276846,0.000506998007276846,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",17,"calibration_slope",0.923618712943334,0.932293770136408,-0.00867505719307338,-0.00867505719307338,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",17,"log_loss",0.513003166006275,0.513214855892205,-0.000211689885930011,0.000211689885930011,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",18,"auc",0.810198381849069,0.809939247358268,0.000259134490800728,0.000259134490800728,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
