"repeat_id","fold","model","analysis_observations","analysis_events","assessment_observations","assessment_events","converged","iterations","minimum_prediction","maximum_prediction"
11,3,"historical_benchmark",341,137,39,16,TRUE,5,0.0394305455452535,0.964844180293943
11,3,"primary_modern",341,137,39,16,TRUE,5,0.0255836033984272,0.963993413649153
11,3,"nonlinear_psa",341,137,39,16,TRUE,6,0.0204601910111271,0.961743400423908
11,4,"historical_benchmark",342,138,38,15,TRUE,5,0.0378578669679662,0.77716111131707
11,4,"primary_modern",342,138,38,15,TRUE,5,0.0281149137883393,0.795092103396392
11,4,"nonlinear_psa",342,138,38,15,TRUE,5,0.00867017712442323,0.761985470470287
11,5,"historical_benchmark",342,138,38,15,TRUE,5,0.0452829503895299,0.992283654592749
11,5,"primary_modern",342,138,38,15,TRUE,5,0.0217464145996521,0.977856302961544
11,5,"nonlinear_psa",342,138,38,15,TRUE,5,0.012623259209891,0.986681431871692
11,6,"historical_benchmark",342,138,38,15,TRUE,5,0.0389789190438663,0.891291786092581
11,6,"primary_modern",342,138,38,15,TRUE,5,0.0385299198259111,0.902343042790008
11,6,"nonlinear_psa",342,138,38,15,TRUE,5,0.0245715046989403,0.889866844206983
11,7,"historical_benchmark",342,138,38,15,TRUE,5,0.000419520847745193,0.993325188226937
11,7,"primary_modern",342,138,38,15,TRUE,5,0.000556949894904462,0.950298861498122
11,7,"nonlinear_psa",342,138,38,15,TRUE,6,0.000576284061265538,0.98304656804998
11,8,"historical_benchmark",343,138,37,15,TRUE,5,0.0480290200251111,0.991687669049841
11,8,"primary_modern",343,138,37,15,TRUE,5,0.0433027565948919,0.954166629641
11,8,"nonlinear_psa",343,138,37,15,TRUE,5,0.0505069956313129,0.9782765151914
11,9,"historical_benchmark",343,138,37,15,TRUE,5,0.000391982606064564,0.930225265060385
11,9,"primary_modern",343,138,37,15,TRUE,4,0.000181833339481477,0.937504243215983
11,9,"nonlinear_psa",343,138,37,15,TRUE,5,3.45662454083529e-05,0.921100221265153
11,10,"historical_benchmark",343,138,37,15,TRUE,5,0.045787775543185,0.981812089177927
11,10,"primary_modern",343,138,37,15,TRUE,5,0.0282143662516426,0.966313692373338
11,10,"nonlinear_psa",343,138,37,15,TRUE,6,0.0244875980744978,0.969270513840361
12,1,"historical_benchmark",341,137,39,16,TRUE,5,0.045963925842509,0.992829552092524
12,1,"primary_modern",341,137,39,16,TRUE,5,0.0271915082252278,0.969939651361848
12,1,"nonlinear_psa",341,137,39,16,TRUE,5,0.0126993952473484,0.982639756988303
12,2,"historical_benchmark",341,137,39,16,TRUE,5,0.000412784660376081,0.942390426437382
12,2,"primary_modern",341,137,39,16,TRUE,4,0.000196559835246611,0.945392327078527
12,2,"nonlinear_psa",341,137,39,16,TRUE,5,3.82375285066082e-05,0.929955548082873
12,3,"historical_benchmark",341,137,39,16,TRUE,5,0.000348026273208268,0.992210370140215
12,3,"primary_modern",341,137,39,16,TRUE,5,0.000519780328320696,0.967893077437199
12,3,"nonlinear_psa",341,137,39,16,TRUE,5,0.000524513584718811,0.972595358371806
12,4,"historical_benchmark",342,138,38,15,TRUE,5,0.0403556003215623,0.961467205499072
12,4,"primary_modern",342,138,38,15,TRUE,5,0.0196025726566508,0.956381286760123
12,4,"nonlinear_psa",342,138,38,15,TRUE,6,0.00525672500850894,0.95721314434142
12,5,"historical_benchmark",342,138,38,15,TRUE,5,0.0413288807819993,0.951844774048314
12,5,"primary_modern",342,138,38,15,TRUE,5,0.0277053167193122,0.935383409870019
12,5,"nonlinear_psa",342,138,38,15,TRUE,5,0.0149190123091685,0.946909940123763
12,6,"historical_benchmark",342,138,38,15,TRUE,5,0.0536159011545098,0.967331426719648
12,6,"primary_modern",342,138,38,15,TRUE,5,0.0593453973656562,0.966303129494985
12,6,"nonlinear_psa",342,138,38,15,TRUE,6,0.0545143587650033,0.96405323358097
12,7,"historical_benchmark",342,138,38,15,TRUE,5,0.0457179078702658,0.868195569153768
12,7,"primary_modern",342,138,38,15,TRUE,5,0.0434769233484737,0.905825992491712
12,7,"nonlinear_psa",342,138,38,15,TRUE,6,0.0126061227367093,0.876211728105995
12,8,"historical_benchmark",343,138,37,15,TRUE,5,0.0209790859582575,0.870412158738693
12,8,"primary_modern",343,138,37,15,TRUE,5,0.0279793709126413,0.89607956888066
12,8,"nonlinear_psa",343,138,37,15,TRUE,6,0.0232009503260878,0.874241724738625
12,9,"historical_benchmark",343,138,37,15,TRUE,5,0.032804483104204,0.997745792807815
12,9,"primary_modern",343,138,37,15,TRUE,5,0.0285919244201837,0.984763529112953
12,9,"nonlinear_psa",343,138,37,15,TRUE,6,0.0338151874321963,0.993387594425713
12,10,"historical_benchmark",343,138,37,15,TRUE,5,0.0484220214250716,0.98514558394318
12,10,"primary_modern",343,138,37,15,TRUE,5,0.0471438805956439,0.946351147794529
12,10,"nonlinear_psa",343,138,37,15,TRUE,6,0.0423861599945419,0.973207783830965
13,1,"historical_benchmark",341,137,39,16,TRUE,5,0.0416144980077085,0.961561294385788
13,1,"primary_modern",341,137,39,16,TRUE,5,0.0288421745631139,0.958776801311441
13,1,"nonlinear_psa",341,137,39,16,TRUE,5,0.026849728073683,0.959071105680692
13,2,"historical_benchmark",341,137,39,16,TRUE,5,0.049347137163169,0.984681736882277
13,2,"primary_modern",341,137,39,16,TRUE,5,0.0335314228429991,0.967505914060005
13,2,"nonlinear_psa",341,137,39,16,TRUE,5,0.00358795735801874,0.979747225824217
13,3,"historical_benchmark",341,137,39,16,TRUE,5,0.0640459347575458,0.996916388898871
13,3,"primary_modern",341,137,39,16,TRUE,5,0.0770954801001423,0.978937494648356
13,3,"nonlinear_psa",341,137,39,16,TRUE,6,0.0308082429034963,0.992095332869583
13,4,"historical_benchmark",342,138,38,15,TRUE,5,0.000219959659997604,0.884391918181885
13,4,"primary_modern",342,138,38,15,TRUE,5,0.000328775097734595,0.899070095249889
13,4,"nonlinear_psa",342,138,38,15,TRUE,6,0.000335327779307923,0.875642144204421
13,5,"historical_benchmark",342,138,38,15,TRUE,5,0.0537449031823564,0.993725835344737
13,5,"primary_modern",342,138,38,15,TRUE,5,0.0468402228518126,0.952930210919633
13,5,"nonlinear_psa",342,138,38,15,TRUE,5,0.0415912322142716,0.974504581964987
13,6,"historical_benchmark",342,138,38,15,TRUE,5,0.0485822788937691,0.950429983148812
13,6,"primary_modern",342,138,38,15,TRUE,5,0.0351639487404058,0.955261487534934
13,6,"nonlinear_psa",342,138,38,15,TRUE,6,0.0290268589924135,0.948202370812078
13,7,"historical_benchmark",342,138,38,15,TRUE,5,0.0296117091512417,0.992684351389559
13,7,"primary_modern",342,138,38,15,TRUE,5,0.0368543064499875,0.946976808901465
13,7,"nonlinear_psa",342,138,38,15,TRUE,5,0.0150449337320503,0.98422762224015
13,8,"historical_benchmark",343,138,37,15,TRUE,5,0.000200840167546245,0.874694850647081
13,8,"primary_modern",343,138,37,15,TRUE,5,8.71607697646366e-05,0.887417887715649
13,8,"nonlinear_psa",343,138,37,15,TRUE,5,1.54094164602109e-05,0.892816630110051
13,9,"historical_benchmark",343,138,37,15,TRUE,5,0.0437807605048724,0.967690911694696
13,9,"primary_modern",343,138,37,15,TRUE,5,0.0512813130106691,0.952765328223574
13,9,"nonlinear_psa",343,138,37,15,TRUE,6,0.0237531854741537,0.971874880731254
13,10,"historical_benchmark",343,138,37,15,TRUE,5,0.0348218119399117,0.840102248246341
13,10,"primary_modern",343,138,37,15,TRUE,5,0.0292022485828023,0.878278565982637
13,10,"nonlinear_psa",343,138,37,15,TRUE,6,0.0341957621840285,0.86387733739853
14,1,"historical_benchmark",341,137,39,16,TRUE,5,0.070891630351782,0.978356142907444
14,1,"primary_modern",341,137,39,16,TRUE,5,0.0434305613260393,0.971021932494454
14,1,"nonlinear_psa",341,137,39,16,TRUE,5,0.0343523912687274,0.970707729570671
14,2,"historical_benchmark",341,137,39,16,TRUE,5,0.0435227070525748,0.909482256093058
14,2,"primary_modern",341,137,39,16,TRUE,5,0.0413189023659202,0.921029259995079
14,2,"nonlinear_psa",341,137,39,16,TRUE,6,0.00769852390224678,0.923430827574931
14,3,"historical_benchmark",341,137,39,16,TRUE,5,0.0232370972768493,0.997953434229361
14,3,"primary_modern",341,137,39,16,TRUE,5,0.0315024585127937,0.982389558887721
14,3,"nonlinear_psa",341,137,39,16,TRUE,5,0.0167843032562246,0.989441477206444
14,4,"historical_benchmark",342,138,38,15,TRUE,5,0.0344188715741229,0.941866796188554
14,4,"primary_modern",342,138,38,15,TRUE,5,0.0199885970649282,0.950002490985152
14,4,"nonlinear_psa",342,138,38,15,TRUE,6,0.020328002766745,0.939951301157574
14,5,"historical_benchmark",342,138,38,15,TRUE,5,0.0393012413548738,0.972182150271618
14,5,"primary_modern",342,138,38,15,TRUE,5,0.0190423411381785,0.96535116018402
14,5,"nonlinear_psa",342,138,38,15,TRUE,6,0.00582074192447901,0.969379383497671
14,6,"historical_benchmark",342,138,38,15,TRUE,5,0.000354523232878661,0.991922634457131
14,6,"primary_modern",342,138,38,15,TRUE,5,0.000474215820255746,0.958144192344461
14,6,"nonlinear_psa",342,138,38,15,TRUE,5,0.000487441247566296,0.983713517576271
14,7,"historical_benchmark",342,138,38,15,TRUE,5,0.0436559668772456,0.962570863089544
14,7,"primary_modern",342,138,38,15,TRUE,5,0.0256038686634292,0.941335825131197
14,7,"nonlinear_psa",342,138,38,15,TRUE,5,0.00429371748936644,0.961797287488216
14,8,"historical_benchmark",343,138,37,15,TRUE,5,0.0431303793006199,0.990399100864796
14,8,"primary_modern",343,138,37,15,TRUE,5,0.0299258543659739,0.97465160166996
14,8,"nonlinear_psa",343,138,37,15,TRUE,5,0.0287236455615431,0.986930286596877
14,9,"historical_benchmark",343,138,37,15,TRUE,5,0.0486833939684558,0.980598911218229
14,9,"primary_modern",343,138,37,15,TRUE,5,0.0517749391722084,0.88234159513239
14,9,"nonlinear_psa",343,138,37,15,TRUE,5,0.0120981660078388,0.944129593952189
14,10,"historical_benchmark",343,138,37,15,TRUE,5,0.000436862337241616,0.944833783208977
14,10,"primary_modern",343,138,37,15,TRUE,4,0.000208859681346743,0.896553704677537
14,10,"nonlinear_psa",343,138,37,15,TRUE,5,4.98128570782107e-05,0.921391844357681
15,1,"historical_benchmark",341,137,39,16,TRUE,5,0.0411434087012152,0.806878145171696
15,1,"primary_modern",341,137,39,16,TRUE,5,0.0339946507939975,0.782282096497267
15,1,"nonlinear_psa",341,137,39,16,TRUE,6,0.0400739989537716,0.781449884808658
15,2,"historical_benchmark",341,137,39,16,TRUE,5,0.108784232825091,0.978628199445794
15,2,"primary_modern",341,137,39,16,TRUE,5,0.114715240113905,0.960831559037633
15,2,"nonlinear_psa",341,137,39,16,TRUE,6,0.0446048967981686,0.956784096054917
15,3,"historical_benchmark",341,137,39,16,TRUE,5,0.0399223203079314,0.972402371124201
15,3,"primary_modern",341,137,39,16,TRUE,5,0.028554233944124,0.972253795249996
15,3,"nonlinear_psa",341,137,39,16,TRUE,6,0.013301334386297,0.970063172974184
15,4,"historical_benchmark",342,138,38,15,TRUE,5,0.0397771571183305,0.997554310018847
15,4,"primary_modern",342,138,38,15,TRUE,5,0.0255368860439811,0.980899548976919
15,4,"nonlinear_psa",342,138,38,15,TRUE,6,0.0229047052692602,0.99248590936234
15,5,"historical_benchmark",342,138,38,15,TRUE,5,0.0262207828324391,0.989466661669097
15,5,"primary_modern",342,138,38,15,TRUE,5,0.0224269812720781,0.946121177066554
15,5,"nonlinear_psa",342,138,38,15,TRUE,5,0.0142028092954787,0.974358782767955
15,6,"historical_benchmark",342,138,38,15,TRUE,5,0.0978862101487119,0.96575724913862
15,6,"primary_modern",342,138,38,15,TRUE,5,0.0879750058763602,0.9503422324698
15,6,"nonlinear_psa",342,138,38,15,TRUE,5,0.0733240768385947,0.940662350374838
15,7,"historical_benchmark",342,138,38,15,TRUE,5,0.0506162585150211,0.985161909874334
15,7,"primary_modern",342,138,38,15,TRUE,5,0.0330080811472593,0.936997462491908
15,7,"nonlinear_psa",342,138,38,15,TRUE,6,0.00350762603296426,0.975069995778751
15,8,"historical_benchmark",343,138,37,15,TRUE,5,0.000329884750934752,0.883739928641444
15,8,"primary_modern",343,138,37,15,TRUE,5,0.000451906328159168,0.899755368023651
15,8,"nonlinear_psa",343,138,37,15,TRUE,5,0.000483593609875641,0.885833366312091
15,9,"historical_benchmark",343,138,37,15,TRUE,5,0.0495600274245199,0.981871193780863
15,9,"primary_modern",343,138,37,15,TRUE,5,0.0562560661783704,0.972636637343263
15,9,"nonlinear_psa",343,138,37,15,TRUE,6,0.0584464502057972,0.981377139503217
15,10,"historical_benchmark",343,138,37,15,TRUE,5,0.000388929550348108,0.904374434347114
15,10,"primary_modern",343,138,37,15,TRUE,4,0.000169991823112339,0.905238198018907
15,10,"nonlinear_psa",343,138,37,15,TRUE,5,4.83133679731026e-05,0.90180933974976
16,1,"historical_benchmark",341,137,39,16,TRUE,5,0.0439900311281812,0.975839428867054
16,1,"primary_modern",341,137,39,16,TRUE,5,0.0193757545419995,0.967498957262281
16,1,"nonlinear_psa",341,137,39,16,TRUE,6,0.00499762853011794,0.974239574697332
16,2,"historical_benchmark",341,137,39,16,TRUE,5,0.000384657113069091,0.967184389197244
16,2,"primary_modern",341,137,39,16,TRUE,5,0.000555751295327621,0.950132060291491
16,2,"nonlinear_psa",341,137,39,16,TRUE,6,0.000583849735091792,0.964367237366554
16,3,"historical_benchmark",341,137,39,16,TRUE,5,0.0340716134205517,0.806630584570852
16,3,"primary_modern",341,137,39,16,TRUE,5,0.0354708382672456,0.802298798541353
16,3,"nonlinear_psa",341,137,39,16,TRUE,5,0.0405499256238892,0.81606560394002
16,4,"historical_benchmark",342,138,38,15,TRUE,5,0.000188406197195915,0.953068026804035
16,4,"primary_modern",342,138,38,15,TRUE,5,8.85803427154009e-05,0.960366026046481
16,4,"nonlinear_psa",342,138,38,15,TRUE,5,2.64615972273714e-05,0.947419330870419
16,5,"historical_benchmark",342,138,38,15,TRUE,5,0.0436029825057221,0.946935061559442
16,5,"primary_modern",342,138,38,15,TRUE,5,0.019677947073775,0.951861323961623
16,5,"nonlinear_psa",342,138,38,15,TRUE,6,0.00351301293446783,0.93741871680432
16,6,"historical_benchmark",342,138,38,15,TRUE,5,0.0907443376470196,0.993988279955739
16,6,"primary_modern",342,138,38,15,TRUE,5,0.0636230148674562,0.981543005994305
16,6,"nonlinear_psa",342,138,38,15,TRUE,6,0.0211230646641064,0.986506891907542
16,7,"historical_benchmark",342,138,38,15,TRUE,5,0.0518775378938832,0.975284282103613
16,7,"primary_modern",342,138,38,15,TRUE,5,0.0458280929016001,0.937812462565253
16,7,"nonlinear_psa",342,138,38,15,TRUE,5,0.0449293696138046,0.967707400623053
16,8,"historical_benchmark",343,138,37,15,TRUE,5,0.0488015198800959,0.962104490147697
16,8,"primary_modern",343,138,37,15,TRUE,5,0.0308870030236918,0.96041174743848
16,8,"nonlinear_psa",343,138,37,15,TRUE,5,0.0295879998055727,0.959976538086213
16,9,"historical_benchmark",343,138,37,15,TRUE,5,0.0439297264904776,0.982639602051999
16,9,"primary_modern",343,138,37,15,TRUE,5,0.0310676923779978,0.888802612101327
16,9,"nonlinear_psa",343,138,37,15,TRUE,6,0.013238980285599,0.927924279252707
16,10,"historical_benchmark",343,138,37,15,TRUE,5,0.0480934413035253,0.989697434084765
16,10,"primary_modern",343,138,37,15,TRUE,5,0.052580274858988,0.976917102520131
16,10,"nonlinear_psa",343,138,37,15,TRUE,5,0.058679953822866,0.987441592646549
17,1,"historical_benchmark",341,137,39,16,TRUE,5,0.0440015194764475,0.974956980417254
17,1,"primary_modern",341,137,39,16,TRUE,5,0.0292726430783078,0.967213529325493
17,1,"nonlinear_psa",341,137,39,16,TRUE,5,0.0272291895013352,0.971619009260801
17,2,"historical_benchmark",341,137,39,16,TRUE,5,0.0550591372602662,0.998992122469734
17,2,"primary_modern",341,137,39,16,TRUE,5,0.0243474164794598,0.985620389270201
17,2,"nonlinear_psa",341,137,39,16,TRUE,5,0.00975834793622918,0.996456570512408
17,3,"historical_benchmark",341,137,39,16,TRUE,5,0.000387530893101789,0.974613973981463
17,3,"primary_modern",341,137,39,16,TRUE,5,0.00052108016700622,0.940669496422672
17,3,"nonlinear_psa",341,137,39,16,TRUE,6,0.000567996801140655,0.962744894044228
17,4,"historical_benchmark",342,138,38,15,TRUE,5,0.0213585200090643,0.974026181532504
17,4,"primary_modern",342,138,38,15,TRUE,5,0.0277528940124749,0.954096752559411
17,4,"nonlinear_psa",342,138,38,15,TRUE,6,0.0217901780439458,0.948416852256229
17,5,"historical_benchmark",342,138,38,15,TRUE,5,0.0445239040922847,0.892196340592996
17,5,"primary_modern",342,138,38,15,TRUE,5,0.0457119583829303,0.912035364012692
17,5,"nonlinear_psa",342,138,38,15,TRUE,5,0.0115995070591812,0.899723630964278
17,6,"historical_benchmark",342,138,38,15,TRUE,5,0.0506692883742416,0.987888223125645
17,6,"primary_modern",342,138,38,15,TRUE,5,0.053489783026051,0.933514823464313
17,6,"nonlinear_psa",342,138,38,15,TRUE,5,0.0443851528829424,0.974496885925287
17,7,"historical_benchmark",342,138,38,15,TRUE,5,0.000216552212668509,0.994220187375513
17,7,"primary_modern",342,138,38,15,TRUE,5,9.22308334580505e-05,0.981474715431987
17,7,"nonlinear_psa",342,138,38,15,TRUE,5,2.26329796109895e-05,0.990615158380841
17,8,"historical_benchmark",343,138,37,15,TRUE,5,0.0443964108720231,0.94608083069149
17,8,"primary_modern",343,138,37,15,TRUE,5,0.0330244008045927,0.927484683034046
17,8,"nonlinear_psa",343,138,37,15,TRUE,6,0.0235903117453343,0.941413524391831
17,9,"historical_benchmark",343,138,37,15,TRUE,5,0.0452130004736859,0.920873521783793
17,9,"primary_modern",343,138,37,15,TRUE,5,0.0293377644246032,0.918664636404162
17,9,"nonlinear_psa",343,138,37,15,TRUE,5,0.0300345718753997,0.921635294934874
17,10,"historical_benchmark",343,138,37,15,TRUE,5,0.0432592530931843,0.972400572405527
17,10,"primary_modern",343,138,37,15,TRUE,5,0.0512297341052732,0.970292846486181
17,10,"nonlinear_psa",343,138,37,15,TRUE,6,0.0497630745560815,0.969848093954253
18,1,"historical_benchmark",341,137,39,16,TRUE,5,0.000298421903155921,0.996196203237953
18,1,"primary_modern",341,137,39,16,TRUE,4,0.000155102907855194,0.975827665070268
18,1,"nonlinear_psa",341,137,39,16,TRUE,5,2.88252014916405e-05,0.992415887210213
18,2,"historical_benchmark",341,137,39,16,TRUE,5,0.0444160626107516,0.873063430788445
18,2,"primary_modern",341,137,39,16,TRUE,5,0.0314181726358109,0.898235578378353
18,2,"nonlinear_psa",341,137,39,16,TRUE,5,0.0187502377051297,0.877938962329685
18,3,"historical_benchmark",341,137,39,16,TRUE,5,0.0382780929126161,0.991861894918116
18,3,"primary_modern",341,137,39,16,TRUE,5,0.0193724238697454,0.963093352012172
18,3,"nonlinear_psa",341,137,39,16,TRUE,5,0.0105445850213471,0.976220916931521
18,4,"historical_benchmark",342,138,38,15,TRUE,5,0.0271559173345243,0.993411181551033
18,4,"primary_modern",342,138,38,15,TRUE,5,0.0338948413921219,0.968063713532071
18,4,"nonlinear_psa",342,138,38,15,TRUE,5,0.0116857238855672,0.982989759108555
18,5,"historical_benchmark",342,138,38,15,TRUE,5,0.0392156032761276,0.987003869059998
18,5,"primary_modern",342,138,38,15,TRUE,5,0.0410262234024063,0.919601759455481
18,5,"nonlinear_psa",342,138,38,15,TRUE,6,0.0453884853001303,0.958825469883716
18,6,"historical_benchmark",342,138,38,15,TRUE,5,0.0537587542347257,0.931710439166602
18,6,"primary_modern",342,138,38,15,TRUE,5,0.0629915666608233,0.915176124351583
18,6,"nonlinear_psa",342,138,38,15,TRUE,6,0.0632844854641254,0.922856061774365
18,7,"historical_benchmark",342,138,38,15,TRUE,5,0.0354499390905176,0.816360246485223
18,7,"primary_modern",342,138,38,15,TRUE,5,0.0233734107880345,0.862039007966082
18,7,"nonlinear_psa",342,138,38,15,TRUE,6,0.0216979931525951,0.841798117311745
18,8,"historical_benchmark",343,138,37,15,TRUE,5,0.000304771553177258,0.991656122687618
18,8,"primary_modern",343,138,37,15,TRUE,5,0.000398119706507241,0.980059345375056
18,8,"nonlinear_psa",343,138,37,15,TRUE,6,0.000444670838159822,0.986969587712146
18,9,"historical_benchmark",343,138,37,15,TRUE,5,0.0423782565737304,0.967607018080516
18,9,"primary_modern",343,138,37,15,TRUE,5,0.0420750077112361,0.950765891872963
18,9,"nonlinear_psa",343,138,37,15,TRUE,6,0.0512136014371168,0.967715755079466
18,10,"historical_benchmark",343,138,37,15,TRUE,5,0.047546510776383,0.944724550000155
18,10,"primary_modern",343,138,37,15,TRUE,5,0.0225589951061257,0.949480904951059
18,10,"nonlinear_psa",343,138,37,15,TRUE,5,0.00480407716195726,0.938626996036494
19,1,"historical_benchmark",341,137,39,16,TRUE,5,0.000485114158437293,0.973046142090299
19,1,"primary_modern",341,137,39,16,TRUE,5,0.000621223179880021,0.964600001734624
19,1,"nonlinear_psa",341,137,39,16,TRUE,5,0.000653650918112069,0.970028373490669
19,2,"historical_benchmark",341,137,39,16,TRUE,5,0.0452851039851248,0.990842820551633
19,2,"primary_modern",341,137,39,16,TRUE,5,0.0317145699315647,0.965544681842311
19,2,"nonlinear_psa",341,137,39,16,TRUE,5,0.0323163671387057,0.972631578033541
19,3,"historical_benchmark",341,137,39,16,TRUE,5,0.0958425846511321,0.837555196513501
19,3,"primary_modern",341,137,39,16,TRUE,5,0.0591506257308093,0.836155393247704
19,3,"nonlinear_psa",341,137,39,16,TRUE,5,0.0405331471487938,0.851863583996831
19,4,"historical_benchmark",342,138,38,15,TRUE,5,0.0405912690725508,0.979125346352638
19,4,"primary_modern",342,138,38,15,TRUE,5,0.0399293376588504,0.961015486403471
19,4,"nonlinear_psa",342,138,38,15,TRUE,6,0.0259468872729477,0.966467941728175
19,5,"historical_benchmark",342,138,38,15,TRUE,5,0.000344951901600361,0.917249260734524
19,5,"primary_modern",342,138,38,15,TRUE,5,0.000114509893537808,0.878172826869037
19,5,"nonlinear_psa",342,138,38,15,TRUE,6,1.77122192401326e-05,0.906742936324572
19,6,"historical_benchmark",342,138,38,15,TRUE,5,0.0248642774331053,0.983870889170171
19,6,"primary_modern",342,138,38,15,TRUE,5,0.0309617889630298,0.933183180588575
19,6,"nonlinear_psa",342,138,38,15,TRUE,5,0.00486394854818252,0.969282035122276
19,7,"historical_benchmark",342,138,38,15,TRUE,5,0.043841087217945,0.991522512263757
19,7,"primary_modern",342,138,38,15,TRUE,5,0.0386624737388173,0.980404855747619
19,7,"nonlinear_psa",342,138,38,15,TRUE,5,0.00932885617746867,0.989979355735798
19,8,"historical_benchmark",343,138,37,15,TRUE,5,0.0375493155423078,0.910869836503378
19,8,"primary_modern",343,138,37,15,TRUE,5,0.0391218510690629,0.894947841485293
19,8,"nonlinear_psa",343,138,37,15,TRUE,6,0.045863348286426,0.903868182960463
19,9,"historical_benchmark",343,138,37,15,TRUE,5,0.0400106527725324,0.979893879731844
19,9,"primary_modern",343,138,37,15,TRUE,5,0.0472286990695799,0.915738175311316
19,9,"nonlinear_psa",343,138,37,15,TRUE,6,0.0530198570998275,0.940442960554105
19,10,"historical_benchmark",343,138,37,15,TRUE,5,0.0503297371809364,0.997833167133689
19,10,"primary_modern",343,138,37,15,TRUE,5,0.0497664570683492,0.980889554704594
19,10,"nonlinear_psa",343,138,37,15,TRUE,5,0.0592294303289416,0.994540701236665
20,1,"historical_benchmark",341,137,39,16,TRUE,5,0.000170830601223256,0.936925078732978
20,1,"primary_modern",341,137,39,16,TRUE,5,0.00021881947374364,0.949926404307789
20,1,"nonlinear_psa",341,137,39,16,TRUE,6,0.000229434985250617,0.944794876108019
20,2,"historical_benchmark",341,137,39,16,TRUE,5,0.065476645433732,0.992871196995292
20,2,"primary_modern",341,137,39,16,TRUE,5,0.0317708258357849,0.983791139063972
20,2,"nonlinear_psa",341,137,39,16,TRUE,6,0.00572179681433024,0.99013263623906
20,3,"historical_benchmark",341,137,39,16,TRUE,5,0.000263880086589462,0.997830409696846
20,3,"primary_modern",341,137,39,16,TRUE,5,0.000111575747988829,0.985292664558557
20,3,"nonlinear_psa",341,137,39,16,TRUE,5,1.54747614926543e-05,0.989857116932559
20,4,"historical_benchmark",342,138,38,15,TRUE,5,0.078867414125709,0.984944064779618
20,4,"primary_modern",342,138,38,15,TRUE,5,0.0489325468128173,0.893952699137109
20,4,"nonlinear_psa",342,138,38,15,TRUE,5,0.0398609618168723,0.952364899573908
20,5,"historical_benchmark",342,138,38,15,TRUE,5,0.0439848146438319,0.992047569663495
20,5,"primary_modern",342,138,38,15,TRUE,5,0.0290795640490917,0.957520221979185
20,5,"nonlinear_psa",342,138,38,15,TRUE,5,0.0260913778289622,0.978476628570269
20,6,"historical_benchmark",342,138,38,15,TRUE,5,0.0529473213689155,0.993605746084815
20,6,"primary_modern",342,138,38,15,TRUE,5,0.0489353284843616,0.94533808967144
20,6,"nonlinear_psa",342,138,38,15,TRUE,5,0.0102769276935114,0.986799276797273
20,7,"historical_benchmark",342,138,38,15,TRUE,5,0.034028974781657,0.952267260579013
20,7,"primary_modern",342,138,38,15,TRUE,5,0.0227299279849831,0.888007734733624
20,7,"nonlinear_psa",342,138,38,15,TRUE,6,0.00398989260190671,0.922237309558612
20,8,"historical_benchmark",343,138,37,15,TRUE,5,0.0656764954168524,0.946275599145605
20,8,"primary_modern",343,138,37,15,TRUE,5,0.079401180295459,0.872758902747415
20,8,"nonlinear_psa",343,138,37,15,TRUE,5,0.071025088012846,0.927821747080393
20,9,"historical_benchmark",343,138,37,15,TRUE,5,0.0227676753989099,0.970510467641332
20,9,"primary_modern",343,138,37,15,TRUE,5,0.0278287154900572,0.96429865420453
20,9,"nonlinear_psa",343,138,37,15,TRUE,5,0.0227943539721412,0.968982017412875
20,10,"historical_benchmark",343,138,37,15,TRUE,5,0.0354242645009255,0.952839560793286
20,10,"primary_modern",343,138,37,15,TRUE,5,0.0267354168872325,0.956177943078049
20,10,"nonlinear_psa",343,138,37,15,TRUE,6,0.0274551151859809,0.942082099701268
